original_title,original_language,poster_path,language_name,vote_average
Les Enfants du Paradis,fr,/yiy9stl1jjVhW44ypkWMFDT8Ix3.jpg,French,8.088
"Miraculous World : New York, les héros unis",fr,/9YbyvcrHmY2SVbdfXpb8mC4Fy0g.jpg,French,8.084
Le Comte de Monte-Cristo,fr,/sAT1P3FGhtJ68anUyJScnMu8t1l.jpg,French,8.028
Le Salaire de la peur,fr,/dZyZSosIlWcpQkV0f7pXcrV2TQV.jpg,French,8.0
Les Quatre Cents Coups,fr,/12PuU23kkDLvTd0nb8hMlE3oShB.jpg,French,8.0
L'homme qui plantait des arbres,fr,/tEzdXghDipM4b8Qs1mzt4mvXT6l.jpg,French,8.0
Je verrai toujours vos visages,fr,/zIgyDGsmIyMAf0ppg7QKTuIM1He.jpg,French,8.008
La Passion de Jeanne d'Arc,fr,/plzI7N52uHhERUZLNSVbGGakFwR.jpg,French,7.991
Les Grandes Gueules,fr,/y1OV7AbXCPPacXpASpL6X7csU7B.jpg,French,8.0
Un condamné à mort s'est échappé,fr,/gkoZ8fFib24zhB2DKpjQ09SK9FU.jpg,French,7.9
La Grande Vadrouille,fr,/91l4Sf3WJwrb0tSVPsOqnBXG8E6.jpg,French,7.924
L'Armée des ombres,fr,/aqNZWM9bspt8zaDvVRIRiWxRVJ7.jpg,French,7.92
Le Fabuleux Destin d'Amélie Poulain,fr,/oTKduWL2tpIKEmkAqF4mFEAWAsv.jpg,French,7.9
Trois couleurs : Rouge,fr,/JHmsBiX1tjCKqAul1lzC20WcAW.jpg,French,7.914
Le Voyage dans la Lune,fr,/9o0v5LLFk51nyTBHZSre6OB37n2.jpg,French,7.911
"Miraculous World : Shanghai, la légende de Ladydragon",fr,/qQ0VKsGRQ2ofAmswGNzZnvC1xPE.jpg,French,7.904
"Simone, le voyage du siècle",fr,/yyN4d1pz2kd5TNSOKjdTU7aSn2e.jpg,French,7.903
Dogman,fr,/5RuUD7J4vO0El7TRL9guZIik0I0.jpg,French,7.902
Les Diaboliques,fr,/jE8ygUYBUGyUcM4sR6iinPqYeDK.jpg,French,7.902
Rémi sans famille,fr,/mQYXlxlUTmOP4FWt52qkZZb8JNM.jpg,French,7.9
Persepolis,fr,/aU8i2QAdTyRR1nYb36Gq51xXP8p.jpg,French,7.895
La Jetée,fr,/elGidsRHXkk8UyrtLbcMhaptDyp.jpg,French,7.9
Petite fille,fr,/kciAX2iBP09RfZ9d2ldLjgHiL2u.jpg,French,7.9
La Panthère des neiges,fr,/sWGaJQDoJFbkshYdABhctrAtx7N.jpg,French,7.864
La Grande Illusion,fr,/lWg41zE0FVixkNsFgxnlRyvDYv9.jpg,French,7.9
Au revoir là-haut,fr,/pkO5YoznMR9neuHVzhxHK9JJpAj.jpg,French,7.842
Un sac de billes,fr,/kjVPBXfo7frULyUzQ8NRPAflP8G.jpg,French,7.818
Napoléon,fr,/x0duTwP9rjVpa2O13r1GK8j61qG.jpg,French,7.8
Hors Normes,fr,/zJziqrnSOzKiV0TrNVZ3AS0NMKI.jpg,French,7.811
À voix haute,fr,/f6xznqPTxSgtRuED0YML7mr9bsh.jpg,French,7.8
Z,fr,/dFAJyFNgvOv24f2RQyI9KDxjGr3.jpg,French,7.8
Ma vie de courgette,fr,/2uu8fIzl76C9MFiUQhjKYSLKVq.jpg,French,7.8
Demain,fr,/h6GBWqZXrZyXwGzY5O4mUc3rAjB.jpg,French,7.8
Home,fr,/2Ph0vzTiORSSlYjsXLFM1OZHkI8.jpg,French,7.791
Jeux interdits,fr,/nby91GNVXQAv1NmKvqlpEEdhcMQ.jpg,French,7.8
Polisse,fr,/cKs3XSFVbFeZcH3g9geAvr6ApOl.jpg,French,7.784
Du rififi chez les hommes,fr,/heVdAFNZUxXVmO6jiJcEHCvI5lK.jpg,French,7.8
Close,fr,/hjoSRso1ZslGWHowrVtBIfNT56b.jpg,French,7.781
La Nuit américaine,fr,/e5xDrSx6zDEUlMe2dWKGhv88PDZ.jpg,French,7.8
Le Sommet des dieux,fr,/iowz7MwaTWMYlfLUE6GeM0m3Hze.jpg,French,7.8
Le Dîner de cons,fr,/jCOCdWIim6upzteYswh8BpcsKWg.jpg,French,7.778
Le Roi et l'Oiseau,fr,/yDbfVUrb9b0Dkm1TptWtzkujXBk.jpg,French,7.8
Le Samouraï,fr,/5Fa6o5nfUPEatQ9b3OwEvdEdR7T.jpg,French,7.765
Un homme qui dort,fr,/bEX0pQzpmsBM6pRo3meindwNTzE.jpg,French,7.76
Ernest et Célestine,fr,/iJPbRASktYW0I009Ktc2zUE6Fvg.jpg,French,7.759
Amour,fr,/19hyCudualHxCD0GrEngqsi0wBF.jpg,French,7.759
Les Hirondelles de Kaboul,fr,/djd3QU6ThcDSOEGMuUl1h1Am8sN.jpg,French,7.757
Les Tontons flingueurs,fr,/1uYCIsMpX7FtWu2xO1YMIAQYvLR.jpg,French,7.742
Vivre sa vie: film en douze tableaux,fr,/lYTAYclvYIa1SR4wRwMW7OwGp86.jpg,French,7.7
PlayTime,fr,/oUXEJLgDfAFR6TvJU6dMerEpcBK.jpg,French,7.7
Demain tout commence,fr,/aFgtdhuzgI2eqnIVWtRB03x3pnt.jpg,French,7.74
Le Ballon rouge,fr,/3XrEggEOEnKGi8hTOau44vcvbmV.jpg,French,7.7
Les Choristes,fr,/hUl7gSvkGygyk9wt3zy5NqpC5bb.jpg,French,7.731
Ma nuit chez Maud,fr,/9usKgth3ROn4LwPQ7tTvxKnpBGL.jpg,French,7.7
Ce que le jour doit à la nuit,fr,/yNxNtEb5PelTqH9PpLIcnWyhvWz.jpg,French,7.7
Le Testament d'Orphée,fr,/21ccswsdwgoLVUDsaxp0bVUsE1l.jpg,French,7.7
Azur et Asmar,fr,/ezkzULav0JxvLS5JOnQcjbUmfWO.jpg,French,7.709
120 battements par minute,fr,/azLtGx5ZhdTSP2b4oNLWtiE51OW.jpg,French,7.708
Hiroshima mon amour,fr,/vjP7eX9c0xUD5i5dTRaP3NYC8iN.jpg,French,7.7
Jean de Florette,fr,/t4ObdDKWHEPvKIxMr6E8s4nrshV.jpg,French,7.7
Cléo de 5 à 7,fr,/oelBStY4xpguaplRv15P3Za7Xsr.jpg,French,7.7
"Visages, villages",fr,/1NX6NTj9FiiJwEgRUmEifSzE7Na.jpg,French,7.7
Divines,fr,/gOwIZPNFstt9BWUyekMzSF2Wzd1.jpg,French,7.7
L'Emprise,fr,/4SwSobe9S8aFYCDq0rQWPJt2EUO.jpg,French,7.7
Les Demoiselles de Rochefort,fr,/jtxhyGaYhurH6KsjvP1jV3dDypz.jpg,French,7.7
Princes et Princesses,fr,/gP1PDJmbsF5J2teuond2OtRiEaC.jpg,French,7.682
Annie Colère,fr,/jfd6TH4B8QgJbxt7FTDNPA68bHF.jpg,French,7.679
Le Grand Méchant Renard et autres contes...,fr,/3Nib5a3p2O7yPFSTTNwChp0cnsh.jpg,French,7.675
Les Plages d'Agnès,fr,/mqTFhLpdyMNLBvmN5KFhCOFWWIp.jpg,French,7.7
Jacqueline Sauvage - C'était lui ou moi,fr,/x3b8l1D3ctjzIeIAa1XrpbiHsmU.jpg,French,7.7
Les Graines du figuier sauvage,fr,/ifOazNzv2cNJ5CQjMV7cPXG2Lmy.jpg,French,7.66
Trois couleurs : Bleu,fr,/33wsWxzsNstI8N7dvuwzFmj1qBd.jpg,French,7.658
Papicha,fr,/5SsvyPphkVkByyh0pfzLe00CC2S.jpg,French,7.7
Les Glaneurs et la Glaneuse,fr,/6IdCTKi4Eu7i897jpe59wIDGCri.jpg,French,7.7
Laurence Anyways,fr,/chWSNDHcXOZ9bUzH0mkkAwcv3i1.jpg,French,7.649
I… comme Icare,fr,/q3t1r7zabpfUDTzpbN7ecsl0Rp2.jpg,French,7.646
La Planète sauvage,fr,/prq0j1S0K07UjwLZLF6oMGflRUI.jpg,French,7.645
La Vérité,fr,/ye15DMXYYZaN1b2R5S07m0NyDT7.jpg,French,7.6
Miraculous - le film,fr,/dQNJ8SdCMn3zWwHzzQD2xrphR1X.jpg,French,7.637
Le Deuxième Souffle,fr,/lyKRTUs9oaqyiIRfgGA18s4xYt3.jpg,French,7.6
Orphée,fr,/wcUmMtipWBBx7lpsfpPsUM4Snh1.jpg,French,7.6
Mauvaises herbes,fr,/sJJWdXTi7ybxLd3mSILD7XxwYzh.jpg,French,7.633
L'Histoire de Souleymane,fr,/ns8tSpfBL63Y5Pi84C6Dzr3vlm4.jpg,French,7.631
Le Cercle rouge,fr,/w56La43IJnGpLepgqfGCAZsbQPp.jpg,French,7.6
Le Feu follet,fr,/9iHsReoh2VuHihDmNXgLXCi18rR.jpg,French,7.6
La Classe américaine,fr,/iQKZwYLsaJIATKeS5t4yVoKzMxV.jpg,French,7.6
Le Clan des Siciliens,fr,/uVBbDPbm1H4Z9M7uZ976KFaAjDR.jpg,French,7.616
Ascenseur pour l'échafaud,fr,/gsCXnYNHXFuVj92n0XUjZ7Z79og.jpg,French,7.6
An Cailín Ciúin,ga,/6Njyz53N417cgxE0d7cBEWHUEjc.jpg,Irish,7.501
Kneecap,ga,/gEbQi5QWUg3CQ9R5dwvPBvbOX17.jpg,Irish,7.1
The Dead Lands,mi,/wdlRuuA2CtS0KtaVzAikZxVHRIk.jpg,Maori,6.1
หลานม่า,th,/9Xa0Grd2jq2lM2gqcoTB4F9TjMd.jpg,Thai,8.098
ฉลาดเกมส์โกง,th,/mgyvwqn5SYKhfg5kofZDfgH8R0q.jpg,Thai,7.893
สิ่งเล็กเล็กที่เรียกว่า...รัก,th,/mdm2vTbBuUo8lWcizGW48FzIelb.jpg,Thai,7.7
ธี่หยด,th,/48TDjSJpCdJ4SBOHZX3G5IjaV02.jpg,Thai,7.505
ช็อคโกแลต,th,/g8CBVNFdJOGINQW2KuOvl5NAPS5.jpg,Thai,7.3
ชัตเตอร์ กดติดวิญญาณ,th,/zUyaVtyugDaDHtOC6kCMJhbZsWu.jpg,Thai,7.296
คนหิว เกมกระหาย,th,/rNYHsKHFP3AY2PIDZgz3AuY7QoC.jpg,Thai,7.273
พี่มาก..พระโขนง,th,/5gY0EPvTdeGjEEIQ7337ZxHXV55.jpg,Thai,7.2
แฝด,th,/vNsCrJSTsSLnldhdpc9koXf2IcO.jpg,Thai,7.2
เรื่องรัก น้อยนิด มหาศาล,th,/pN6e9bMNfFNsIJZqb924KKu8lq4.jpg,Thai,7.159
องค์บาก,th,/oagqAwp48dMPoCT94yDJUDOCVPi.jpg,Thai,7.134
ต้มยำกุ้ง,th,/uKE9BxgtT5g2pE3ZKC7MnzsAbTZ.jpg,Thai,7.1
ร่างทรง,th,/tWoSE8SH6XhgWKHIL3p0sj7lA3V.jpg,Thai,7.001
บ้านเช่า..บูชายัญ,th,/59TGKlReiFlAni4Cqrb16oVL9oi.jpg,Thai,6.8
ลองของ,th,/fdS7qZFeayKtqEBKRnIFd3SudkG.jpg,Thai,6.8
สัตว์ประหลาด,th,/9WJ8ZSZp2NC7jSvweFLskldpzzg.jpg,Thai,6.8
ลุงบุญมีระลึกชาติ,th,/iZinYNVaBLg3pj4e8IXwvfXAtrI.jpg,Thai,6.65
ปริศนารูหลอน,th,/6xo2OFHncAymOQtzHwPFF0nyHPl.jpg,Thai,6.545
โกสต์แล็บ..ฉีกกฎทดลองผี,th,/A09Dqy91W40Q2iiD7IOJteDpJAa.jpg,Thai,6.538
โปรเจกต์ลับ หลับ เป็น ตาย,th,/jhbJCqSUmhFJJYo27DP44kdN6Fb.jpg,Thai,6.4
องค์บาก 2,th,/5Iue46Q6d1EGMPl7XraeRAMdMoY.jpg,Thai,6.414
13 เกมสยอง,th,/wCAKAY9u5pj5X6rVpgzmTdXbFUc.jpg,Thai,6.411
คนเล่นของ,th,/rxLlAzwihpsUQQXAbNVmKg2peBZ.jpg,Thai,6.405
ต้มยำกุ้ง 2,th,/hYTnLRJcIbYZEN9vfYN93fm8l5R.jpg,Thai,6.2
องค์บาก 3,th,/sIVrOJVeLqPz9NwNa0e4FpqJCWK.jpg,Thai,6.008
The Pool นรก 6 เมตร,th,/qmND84lMjMx32E40LID5f7WJB7u.jpg,Thai,6.0
รักที่ขอนแก่น,th,/pK5y82ISbaBWa87R5neub8qojDk.jpg,Thai,5.896
One Week,xx,/43KTefZOLOaXw4Rbywn3uu8BiJn.jpg,No Language,7.9
One Small Step,xx,/4O13uunA2LmNvHpr7PjTCDUmSZ1.jpg,No Language,7.6
Father and Daughter,xx,/dQOSA51phS7zqRqSHMXo67irfxo.jpg,No Language,7.488
Lights Out,xx,/1VzEIaYWO9HFIp6lgjfbLRJRKSF.jpg,No Language,7.272
Mr Hublot,xx,/cUDszLzmJ8SoB9ls4NyyTdfkdVY.jpg,No Language,6.9
Electroma,xx,/m60OOcOVzniybIuVxzsMORMZNME.jpg,No Language,6.607
"The Execution of Mary, Queen of Scots",xx,/gfofUsszXObBAvH9FLXfO3mwaXJ.jpg,No Language,6.1
Traffic Crossing Leeds Bridge,xx,/cw7uvqK3orqVUlULmA8OfkecMRY.jpg,No Language,5.9
Annabelle Serpentine Dance,xx,/qSYg1Mw77cxAXeITiCnElRGwC06.jpg,No Language,5.859
Blacksmithing Scene,xx,/c76bs0S90EFhB5ww3i6DlYQTVk.jpg,No Language,5.5
The Kiss,xx,/sezdGOX4ykTnPNBNlcEIoleCwjG.jpg,No Language,5.22
El 47,ca,/d2bSDM4mfdQBOx7su3PhiFffnn6.jpg,Catalan,7.4
Estiu 1993,ca,/krdSl7IpDb9c31CXrzA5yfP1oYM.jpg,Catalan,7.112
Alcarràs,ca,/sbFVJZAvd7a7n2aHEUtOyrQtAKo.jpg,Catalan,6.8
Pa Negre,ca,/c8YTscygBsjiwwkX2jlROpCTeuf.jpg,Catalan,6.7
Insensibles,ca,/2UVw0Z1mLcTTnvMmx3EbR18mzZc.jpg,Catalan,6.2
Metropolis,de,/vZIJxGnjcswPCAa52jhbl01FQkV.jpg,German,8.109
Das Boot,de,/u8FhQPncOAkwcei2OI9orPWhV6K.jpg,German,8.082
M - Eine Stadt sucht einen Mörder,de,/bTdZk3q2DWpBRnLiaaItKFWOVhI.jpg,German,8.073
Das Leben der Anderen,de,/cVUDMnskSc01rdbyH0tLATTJUdP.jpg,German,8.036
Das Cabinet des Dr. Caligari,de,/myK9DeIsXWGKgUTZyGXg2IfFk0W.jpg,German,7.92
Faust - Eine deutsche Volkssage,de,/rN703hMFxmkZfyEzsXvFtuFhkXE.jpg,German,7.895
Der Untergang,de,/cP1ElGjBhbZAAqmueXjHDKlSwiP.jpg,German,7.857
Lektionen in Finsternis,de,/rSQaIbOQj6SUSOxr3BEiAmCoj1P.jpg,German,7.8
Dem Horizont so nah,de,/c8K79975Xtoy0i715QLZVpIoPDe.jpg,German,7.8
Der letzte Mann,de,/7Y6Dxr3oYt1w7ew70YNdLLDYEjk.jpg,German,7.8
Der Himmel über Berlin,de,/iZQs2vUeCzvS1KfZJ6uYNCGJBBV.jpg,German,7.771
Werk ohne Autor,de,/fn0Tp9SG0IQ3Nx8iHPYPiseLMWd.jpg,German,7.8
Angst essen Seele auf,de,/5Oru4v8tRUN90JUuM6BNDJoetLt.jpg,German,7.751
Im Westen nichts Neues,de,/2IRjbi9cADuDMKmHdLK7LaqQDKA.jpg,German,7.724
Die Nibelungen: Siegfried,de,/rb0mUDrw87WXwH9MsfYvyBxCQ1z.jpg,German,7.7
Staplerfahrer Klaus - Der erste Arbeitstag,de,/m2UqwOggUbQIuPeCOiRlYBUDDw0.jpg,German,7.7
Alice in den Städten,de,/lw22wORmENkTZHGXI6bKmAIHxjO.jpg,German,7.7
Knockin' on Heaven's Door,de,/dsY09zCxKDFjfV1oqXFJJpVrHdP.jpg,German,7.7
Pappa ante Portas,de,/vtJOj6mkZ8kKwDNjUgZmYwEforq.jpg,German,7.7
"Nosferatu, eine Symphonie des Grauens",de,/zv7J85D8CC9qYagAEhPM63CIG6j.jpg,German,7.669
Freier Fall,de,/77n2MlfdzgIlktWvvVS9Zvdx00q.jpg,German,7.666
"Dr. Mabuse, der Spieler",de,/ysHJDo9do2USU1BhWxcT0WO9WTO.jpg,German,7.657
Systemsprenger,de,/YqbeGd7ojtxRukKhvoq6Bgf4t8.jpg,German,7.6
Das Testament des Dr. Mabuse,de,/tc2ET7j6X066VCjdHblSwLr8sEz.jpg,German,7.6
Fitzcarraldo,de,/oBCnYEKcg1rMhr5JjDnrRpilvDd.jpg,German,7.634
Victoria,de,/9P8QgfoMcFX7vp2Gj2cYFecHVRZ.jpg,German,7.628
Persian Lessons,de,/ppReRGszmdZC2194keN4cGoLIPQ.jpg,German,7.618
Who Am I - Kein System ist sicher,de,/oR3tbNzJMJmCKS5O5fanU9yxIOk.jpg,German,7.599
Mein Blind Date mit dem Leben,de,/mCzny6egV7NPV7bR6rOzYpZg41F.jpg,German,7.55
Balance,de,/4GgliKAlzR0W5Xo96nfbZjesQQD.jpg,German,7.5
"Good Bye, Lenin!",de,/uHk1oGEbnvQGLnyiiYxTslZLoog.jpg,German,7.544
Bang Boom Bang - Ein todsicheres Ding,de,/c1bkOK9z6s3ZSkFEejUw76eeuwZ.jpg,German,7.5
Shiny_Flakes: The Teenage Drug Lord,de,/l3MsAxSnHo94ZAPT8zftsXO8y9X.jpg,German,7.537
"Berlin, die Symphonie der Großstadt",de,/jE92co3sb86ounZAocQ9SGKJQeZ.jpg,German,7.5
Ballon,de,/nRs8A0zp0jU211j8Zay3ApIzlpx.jpg,German,7.5
Die Brücke,de,/jCg5NqSdUFB1S6iJu3jyXwHOE8d.jpg,German,7.5
Die Welle,de,/vtJ4u0fpTZhibxAJHzXtcdCxhsL.jpg,German,7.486
Die Nibelungen: Kriemhilds Rache,de,/fQ74KhKpjVrxvWJT69EnCIKFaH3.jpg,German,7.5
Die Abenteuer des Prinzen Achmed,de,/u17zDdZLqSefAKmo5BZ8obX2hzc.jpg,German,7.5
Das weiße Band - Eine deutsche Kindergeschichte,de,/54dlnGDexrwAFlDb8HWKfmmX4LB.jpg,German,7.477
Die Büchse der Pandora,de,/3B2A5g8t3HZltKp1fplNn2xW4us.jpg,German,7.5
Das schönste Mädchen der Welt,de,/makJhp5wSURUpHtdgaX3K3TkQcx.jpg,German,7.5
"Aguirre, der Zorn Gottes",de,/A3fVlnAasRXq9ZFaaZ744EvreQO.jpg,German,7.467
Gegen die Wand,de,/9L5BBJiXZss58EBcbw0l4holdzZ.jpg,German,7.463
Der siebente Kontinent,de,/hPwtcwwmOnW7Mqr1s170LHxa74A.jpg,German,7.46
Trautmann,de,/nNPsc5USXEr90FoFaXXljaC1O3r.jpg,German,7.5
Im Lauf der Zeit,de,/x2WvLtMJZ6OPz3GEhbEE1V29Pis.jpg,German,7.5
Wunderschön,de,/yeHjNQw3lOozlZyAtPW6mEhNEH5.jpg,German,7.455
Ostwind 3 - Aufbruch nach Ora,de,/xUM4l9LelUzrGaSkZdd1OKdWmOf.jpg,German,7.434
Der Junge muss an die frische Luft,de,/AeDciv0CfekuKASO8fxJtcC6xyY.jpg,German,7.4
Der müde Tod,de,/zgRB2MhCTfOMkxRO7seX6GxOaKJ.jpg,German,7.4
Pina,de,/mKKtIJYtaGwcgpMfnVR2byYhfz9.jpg,German,7.416
3096 Tage,de,/x2bybyGMtyFSVNjFSxeDNu2fnPD.jpg,German,7.4
Das Experiment,de,/mfxXel8k2UWkgJ4MIsvVBsqnvFp.jpg,German,7.4
Tagebuch einer Verlorenen,de,/uDR1Tt2pFR0M3gUFCJ1w2oiVYlM.jpg,German,7.403
Die bitteren Tränen der Petra von Kant,de,/jeK2Lw0EpM5HVGcqLumU51sQ3Fz.jpg,German,7.4
Das schweigende Klassenzimmer,de,/uXhYEKlIyTysM3jf82fA4hMiN7Z.jpg,German,7.4
Es geschah am hellichten Tag,de,/8M3CPJvCe96WnIqKT8HHrSLprgT.jpg,German,7.373
Kirschblüten - Hanami,de,/xiBgWmeYFVjo4tHaZYvN7k36dWH.jpg,German,7.4
Stroszek,de,/wDq9ytRxoVpICRcx1BvagmXhd4t.jpg,German,7.4
Nackt unter Wölfen,de,/ksZ5rGI4SE3nk1It96IyBjzvCf4.jpg,German,7.4
Die Ehe der Maria Braun,de,/tXjZEzlf4WQwZ4Dt53gXeJVuO7p.jpg,German,7.4
Der Fall Collini,de,/crfpuX2d6TAGxQl3lnV2t3FIWmx.jpg,German,7.4
Die Fälscher,de,/Af6I9RZF0SIPeNnp8hAleGDTnKd.jpg,German,7.4
303,de,/4GzC8xdGojbSabzsi2tm1TqEU8R.jpg,German,7.351
Jeder für sich und Gott gegen alle,de,/z1rBBE8NWociDQClr8y6Onv1X62.jpg,German,7.3
Sissi,de,/iGy9j4AdhkiOYRYeTSpq7g3zayL.jpg,German,7.3
Europa,de,/66SKAdMkW5vOABN2UteJlPabXBh.jpg,German,7.3
Christiane F. - Wir Kinder vom Bahnhof Zoo,de,/gDnWMZ8d39KwmweE4OK5P7ph4OL.jpg,German,7.334
Aus dem Leben der Marionetten,de,/w4wPV7AqX3IebvW1cElyP098El2.jpg,German,7.3
Stalingrad,de,/rB78VDAOK94KJWp9ofgE3GSQEor.jpg,German,7.322
Der blaue Engel,de,/khz2rKLAPDVu9auJt1sR1HO9SCG.jpg,German,7.32
Mein liebster Feind,de,/aipkPgZVlTqqACWHHeHbIHqoQbs.jpg,German,7.318
Dieses bescheuerte Herz,de,/5URz6UQ9ZjKc0rEQsckcsMjO1jK.jpg,German,7.3
Funny Games,de,/48uCNgdyYIoN4ayWjTpLaqSDcWI.jpg,German,7.3
Faustrecht der Freiheit,de,/uYHNK7VycMOcD9Jv5qgjIdvDwgG.jpg,German,7.308
Ostwind 2,de,/jlIxeuiDVmo904sMiv4RvU5tVbt.jpg,German,7.306
Der Knochenmann,de,/o17Qj2gT4HkU83kU6IlCH2k6jVU.jpg,German,7.3
Honig im Kopf,de,/82T8Yax4blLICBPRcdzeJ6tZzxa.jpg,German,7.3
Ostwind,de,/dshXuNNZHSLH25WPKcIKIs0OoJj.jpg,German,7.3
Die göttliche Ordnung,de,/xkdnTSj3Zia0rik1wh6agIf2jNF.jpg,German,7.3
Große Freiheit,de,/vbx3xp83wLo3ocdzhs3BvGHcrsF.jpg,German,7.3
Nosferatu - Phantom der Nacht,de,/jHKzGYwf7P34vz8MhJBTN6cnaYD.jpg,German,7.297
Lola rennt,de,/u34YzbFvX067IvJX1ocI4JBvYPa.jpg,German,7.3
Vampyr - Der Traum des Allan Grey,de,/yt3JS5JSoZseSohYkhs6FLU9B0O.jpg,German,7.287
Europa Europa,de,/hkh3GzBHquwB5nkdEeQUbFSo5Ju.jpg,German,7.3
Contra,de,/m2p8j2qVJNV26GyoEF4GJOv0xQg.jpg,German,7.3
So weit die Füße tragen,de,/2zKGSADUeS7yoX8wF9ReDpgoJmp.jpg,German,7.3
Im Juli,de,/4OHEgTFNy6G0rkPEOKD2tM6VBwY.jpg,German,7.3
Das Tagebuch der Anne Frank,de,/vkapO6E74s1v52GUzAHLnrRoA0S.jpg,German,7.3
Mädchen in Uniform,de,/vo6IMpAYWs8hS19OCvYXe8nhSdJ.jpg,German,7.3
Das Lehrerzimmer,de,/kWXA6PfQ0PpZpoCXoeBFRciRrUw.jpg,German,7.228
Im Strahl der Sonne,de,/1ijxeCOlQHRvG3KA9oPxGGRi39s.jpg,German,7.227
Mario,de,/jdnkICY5RwbaiS9zBOxkUtbZvxH.jpg,German,7.2
Mephisto,de,/SNJoUTU8PSxQlj3RkrwYGOQPyj.jpg,German,7.2
Die Sehnsucht der Veronika Voss,de,/A09gh5oWVfincs6BbRz91HL4Rgc.jpg,German,7.2
Der Hauptmann,de,/jdUSP7svZ3DOgCnB0upT1yiueUY.jpg,German,7.2
Die unendliche Geschichte,de,/ddYCa91iDXfJCxaqSYzwi2fjfnl.jpg,German,7.2
Auf der anderen Seite,de,/kqhVVpXFtOotSlK0npVaBHXUqxV.jpg,German,7.197
Heidi,de,/ue6L0x3C9V4c5kIiWnEIOPwtGhw.jpg,German,7.2
ལུང་ནག་ན,dz,/mL1OQc1cxGsOIVHgjDvyvmPSmad.jpg,Dzongkha,7.447
Kauas pilvet karkaavat,fi,/xxzuKTo3RNyyUGXghfVkeiSbVDt.jpg,Finnish,7.6
Tuntematon sotilas,fi,/dR37hrF6YDMSJCT4r30tOYzVath.jpg,Finnish,7.5
Mies vailla menneisyyttä,fi,/9tBepCujkyNg1qM52MsaJfDkIRw.jpg,Finnish,7.424
Sisu,fi,/ygO9lowFMXWymATCrhoQXd6gCEh.jpg,Finnish,7.418
Tulitikkutehtaan tyttö,fi,/zHfabvr3RKEbNfksFBs2Cder91i.jpg,Finnish,7.339
Varjoja paratiisissa,fi,/nj01hspawPof0mJmlgfjuLyJuRN.jpg,Finnish,7.29
Joulutarina,fi,/9SBgvVBhaedbQods3ZcIRY2NS4X.jpg,Finnish,7.2
Kuolleet lehdet,fi,/9ayYOpeqHhxfHHUoyt3kXzznECO.jpg,Finnish,7.181
Ariel,fi,/ojDg0PGvs6R9xYFodRct2kdI6wC.jpg,Finnish,7.111
Hytti nro 6,fi,/mhP6Dcsr5RQelXHiIHfwwgkvSiq.jpg,Finnish,7.024
Toivon tuolla puolen,fi,/spqAX6L4YtPaCj2dnc10Tku9AU7.jpg,Finnish,6.9
Koirat eivät käytä housuja,fi,/2AKcz5RwvtmoqNUtrmvAHrWYItI.jpg,Finnish,6.9
Leningrad Cowboys Go America,fi,/rYI5IAKwqOl6nPcAYL58VzI0EXN.jpg,Finnish,6.9
Hevi reissu,fi,/owdppgwOYuuXAXHHY7YvvS0rOJs.jpg,Finnish,6.897
Tom of Finland,fi,/1CCXn6nxaSTinwldQQ0V5nItRp8.jpg,Finnish,6.721
Laitakaupungin valot,fi,/qLs0LoxaQIfwIGsA3ZRZYSzfYkA.jpg,Finnish,6.7
Sauna,fi,/9OnBhOx8kAyA3BLi8bx83L2dQbA.jpg,Finnish,6.3
Pahanhautoja,fi,/jgJACjJIpcbFfEEmEglinfQWQPO.jpg,Finnish,6.264
Rare Exports,fi,/jzaweEESl54ejxo3EE5uNL8lgTn.jpg,Finnish,6.223
Niko: Lentäjän poika,fi,/vEv1FpWQntCYeLW8QUwnE0uFQXa.jpg,Finnish,5.7
Rendel,fi,/tZiNrIRYblaJZE9m0M80IU1E2zP.jpg,Finnish,5.5
Bodom,fi,/3PZThccJqH2rlkIqaiNWfZO3q2y.jpg,Finnish,5.3
Dark Floors,fi,/63jHgFpvNgP15HWlKN0ZG2uXDsY.jpg,Finnish,4.9
"Il buono, il brutto, il cattivo",it,/bX2xnavhMYjWDoZp1VM6VnU1xwe.jpg,Italian,8.5
La vita è bella,it,/74hLDKjD5aGYOotO6esUVaeISa2.jpg,Italian,8.447
Nuovo Cinema Paradiso,it,/gCI2AeMV4IHSewhJkzsur5MEp6R.jpg,Italian,8.437
Ennio,it,/lEuLAubp74HYztEyNYpEx3AoqOu.jpg,Italian,8.328
Comizi d'amore,it,/olOuK4gkrYzgo7xJWR1EugZ2vdS.jpg,Italian,8.3
C'eravamo tanto amati,it,/zGGWYpiKNwjpKxelPxOMqJnUgDs.jpg,Italian,8.283
C'era una volta il West,it,/qbYgqOczabWNn2XKwgMtVrntD6P.jpg,Italian,8.282
La leggenda del pianista sull'oceano,it,/iOcbJ5pxokOPDRgieVDbsFMrCc6.jpg,Italian,8.3
Il sorpasso,it,/4h1ckrJQVcQYjeOkqS8i9BqZ9MI.jpg,Italian,8.223
Ladri di biciclette,it,/abmxGiCV04NQj4jngbSQTGLgiC1.jpg,Italian,8.182
Indagine su un cittadino al di sopra di ogni sospetto,it,/vPTZwlq1IC4o1DCsEZEl2uGljzm.jpg,Italian,8.172
Amici miei,it,/8Pm8SLjq2UHCwisd56ipHtzvZI1.jpg,Italian,8.14
